Date,EFA,QQQ,SHY,SPY,TIP,TLT,VTI
2003-11-10,22.31627082824707,29.76064109802246,54.331520080566406,69.88526916503906,,40.443115234375,34.004295349121094
2003-11-11,22.231821060180664,29.650705337524414,54.331520080566406,69.8653335571289,,40.44795227050781,33.94047546386719
2003-11-12,22.695362091064453,30.284982681274414,54.36467361450195,70.64933013916016,,40.74369430541992,34.350250244140625
2003-11-13,22.824726104736328,30.25115966796875,54.48395919799805,70.66930389404297,,41.373817443847656,34.403995513916016
2003-11-14,22.67021369934082,29.633777618408203,54.55022048950195,70.07132720947266,,41.65018081665039,34.138668060302734
2003-11-17,22.280338287353516,29.329315185546875,54.58340072631836,69.71914672851562,,41.713165283203125,33.86994171142578
2003-11-18,22.36837387084961,28.652769088745117,54.589996337890625,68.99491119384766,,41.9700927734375,33.584449768066406
2003-11-19,22.42226791381836,28.93183708190918,54.49061584472656,69.57960510253906,,41.50473403930664,33.82292556762695
2003-11-20,22.278532028198242,28.652769088745117,54.596580505371094,68.9550552368164,,41.907047271728516,33.57437515258789
2003-11-21,22.519296646118164,28.948753356933594,54.57673645019531,69.24076843261719,,41.931304931640625,33.59451675415039
2003-11-24,22.68817138671875,29.752172470092773,54.503849029541016,70.15768432617188,,41.58713912963867,34.17559051513672
2003-11-25,22.72410774230957,29.752172470092773,54.563499450683594,70.42343139648438,,41.81499481201172,34.25955581665039
2003-11-26,22.91636085510254,29.887495040893555,54.503849029541016,70.67595672607422,,41.645301818847656,34.447662353515625
2003-11-28,22.952285766601562,29.92131996154785,54.43755340576172,70.72908020019531,,41.26720428466797,34.52826690673828
2003-12-01,23.406848907470703,30.36109161376953,54.36323928833008,71.49319458007812,,41.03725051879883,34.88094711303711
2003-12-02,23.4625301361084,30.19194984436035,54.42300796508789,71.31380462646484,,41.212650299072266,34.79361343383789
2003-12-03,23.509244918823242,29.81137466430664,54.37651443481445,71.20087432861328,,41.04698944091797,34.669349670410156
2003-12-04,23.56314468383789,30.132749557495117,54.429569244384766,71.49319458007812,,41.13956832885742,34.796966552734375
2003-12-05,23.39426612854004,29.633777618408203,54.60211181640625,70.99488067626953,51.490806579589844,41.79718780517578,34.504764556884766
2003-12-08,23.590097427368164,29.802927017211914,54.54243087768555,71.4732437133789,51.44527816772461,41.50494384765625,34.79024887084961
2003-12-09,23.49128532409668,29.117900848388672,54.50922775268555,70.92178344726562,51.31386184692383,41.212650299072266,34.424156188964844
2003-12-10,23.322402954101562,29.227848052978516,54.5755729675293,70.9151382446289,51.45037841796875,41.280826568603516,34.32674789428711
2003-12-11,23.581113815307617,29.85365867614746,54.68843078613281,71.71243286132812,51.652565002441406,41.57795715332031,34.78689956665039
2003-12-12,23.658369064331055,29.802927017211914,54.67510986328125,71.85198211669922,51.612125396728516,41.65592575073242,34.8977165222168
2003-12-15,23.500259399414062,29.413896560668945,54.66187286376953,71.49319458007812,51.500919342041016,41.63155746459961,34.622310638427734
2003-12-16,23.8013858795166,29.473094940185547,54.918434143066406,71.86528778076172,51.44527816772461,41.767974853515625,34.796966552734375
2003-12-17,23.74549102783203,29.52384376525879,54.925052642822266,72.0911865234375,51.430110931396484,42.05051803588867,34.8977165222168
2003-12-18,24.098905563354492,30.073543548583984,54.938385009765625,72.90179443359375,51.652565002441406,42.43050003051758,35.267208099365234
2003-12-19,23.96367073059082,29.988977432250977,54.951717376708984,72.6988754272461,51.62730407714844,42.41590881347656,35.216819763183594
2003-12-22,24.122053146362305,30.082019805908203,54.918434143066406,73.2061767578125,51.57167434692383,42.29896545410156,35.416507720947266
2003-12-23,24.173141479492188,30.31035614013672,54.83176803588867,73.25296783447266,51.31386184692383,41.8215446472168,35.551414489746094
2003-12-24,24.231529235839844,30.37295913696289,54.958412170410156,73.17952728271484,51.602020263671875,42.21613693237305,35.517704010009766
2003-12-26,24.18773651123047,30.330677032470703,55.00503921508789,73.23292541503906,51.693050384521484,42.372047424316406,35.517704010009766
2003-12-29,24.594635009765625,30.829833984375,54.93172073364258,74.20755004882812,51.54136657714844,41.99208450317383,35.9561767578125
2003-12-30,24.64208221435547,30.93136215209961,54.958412170410156,74.22093200683594,51.40485382080078,41.8215446472168,36.01017379760742
2003-12-31,24.95775032043457,30.84674644470215,55.02911376953125,74.28768157958984,51.4792594909668,41.82154846191406,35.908958435058594
2004-01-02,25.0252628326416,30.76214027404785,54.8956413269043,74.25428771972656,51.367897033691406,41.32723617553711,35.93257522583008
2004-01-05,25.5069637298584,31.379749298095703,54.902305603027344,75.06204223632812,51.29704284667969,41.219573974609375,36.333961486816406
2004-01-06,25.545297622680664,31.591270446777344,54.96900939941406,75.1355209350586,51.626060485839844,41.674720764160156,36.45876693725586
2004-01-07,25.289831161499023,31.87891960144043,55.00908660888672,75.38924407958984,51.6664924621582,41.841148376464844,36.56330871582031
2004-01-08,25.652950286865234,32.13274383544922,55.01576614379883,75.68956756591797,51.469139099121094,41.82646179199219,36.698246002197266
2004-01-09,25.49054527282715,31.921220779418945,55.1491813659668,75.02869415283203,51.85886764526367,42.55570983886719,36.462127685546875
2004-01-12,25.483245849609375,32.42885208129883,55.182586669921875,75.58281707763672,51.818359375,42.52146911621094,36.630775451660156
